status,n,coef,se_hc3,p,ci_low,ci_high,ci_excludes_zero,full_r2,reduced_r2,delta_r2,full_aic,reduced_aic,delta_aic_full_minus_reduced,nested_f_p,focal_vif,mechanism_id,feature,feature_family,mechanism_type,moderator,controls_used,controls_omitted,bh_q,by_q,holm_p,primary_pass
FIT_OK,191,0.03808423762046968,0.11215372555390919,0.7345771396495527,-0.18322931844062468,0.259397793681564,False,0.40809729930720295,0.40768823124148357,0.0004090680657193868,465.8716339062703,464.0035897397373,1.8680441665329681,0.7254606920740695,3.5456425878225,hinge_high_q75__p90_lai,p90_lai,canopy_structure,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.8983016135684724,1.0,1.0,False
FIT_OK,191,-0.03331847002718255,0.0999958746727141,0.739370137871268,-0.23062603432451312,0.16398909427014802,False,0.3696308409345088,0.3688164946080702,0.0008143463264386197,473.8976337766358,472.1442190747936,1.753414701842189,0.6292857876849671,1.363204338143414,low_tail_q10__sd_vpd,sd_vpd,baseline_vpd,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.9028213998042338,1.0,1.0,False
FIT_OK,191,0.04011163184591415,0.12479878450121931,0.748270224202965,-0.20613596864557007,0.28635923233739835,False,0.3702390789541481,0.3688164946080702,0.001422584346077893,473.71325047747223,472.1442190747936,1.569031402678604,0.5233541339710311,1.1310000800852413,linear__env_hydroclimatic_regime_sahel_not_high_vpd,env_hydroclimatic_regime_sahel_not_high_vpd,baseline_vpd,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.9104890367974666,1.0,1.0,False
FIT_OK,161,0.04289590964222986,0.13441511000688872,0.7500748079570867,-0.22271011901192464,0.3085019382963844,False,0.41963134237123145,0.4186422726640703,0.000989069707161172,393.2994342097021,391.57357838579867,1.72585582390343,0.615067554283224,1.860393712103283,interaction_with_mean_vpd__rooting_depth,rooting_depth,rooting,interaction,mean_vpd,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.9104890367974666,1.0,1.0,False
FIT_OK,161,0.04289590964222986,0.13441511000688872,0.7500748079570867,-0.22271011901192464,0.3085019382963844,False,0.41963134237123145,0.4186422726640703,0.000989069707161172,393.2994342097021,391.57357838579867,1.72585582390343,0.615067554283224,1.860393712103283,interaction_with_mean_vpd__rooting_zone_storage_rooting_depth,rooting_zone_storage_rooting_depth,rooting,interaction,mean_vpd,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.9104890367974666,1.0,1.0,False
FIT_OK,161,0.04289590964222986,0.13441511000688872,0.7500748079570867,-0.22271011901192464,0.3085019382963844,False,0.41963134237123145,0.4186422726640703,0.000989069707161172,393.2994342097021,391.57357838579867,1.72585582390343,0.615067554283224,1.860393712103283,interaction_with_mean_vpd__trait_rooting_depth,trait_rooting_depth,rooting,interaction,mean_vpd,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_soil_moisture;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator,0.9104890367974666,1.0,1.0,False
FIT_OK,191,0.030112001923650152,0.09553340461447891,0.7529759288648177,-0.15839745669460506,0.21862146054190537,False,0.4070939273734586,0.4066220704131991,0.0004718569602595313,464.1951360434508,462.3470805761165,1.8480554673342908,0.7055164712645788,1.9216261202359346,hinge_low_q25__mean_soil_moisture,mean_soil_moisture,baseline_soil_moisture,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.9113223374349223,1.0,1.0,False
FIT_OK,191,0.030112001923649802,0.0955334046144789,0.7529759288648203,-0.1583974566946054,0.21862146054190498,False,0.40709392737345873,0.4066220704131991,0.0004718569602596423,464.1951360434508,462.34708057611647,1.8480554673343477,0.7055164712645347,1.9216261202359342,hinge_low_q25__mean_obs_soil_moisture,mean_obs_soil_moisture,baseline_soil_moisture,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.9113223374349223,1.0,1.0,False
FIT_OK,198,-0.024150703837968558,0.07753852175468647,0.7557906153195989,-0.17710805292583437,0.12880664524989727,False,0.3867830011821468,0.38626475590819465,0.000518245273952167,485.0704497951253,483.2377139587271,1.8327358363981716,0.6906388099020414,1.1254448910287052,low_tail_q10__soil_clay,soil_clay,soil_texture,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.9120464463460848,1.0,1.0,False
FIT_OK,198,-0.024150703837968558,0.07753852175468647,0.7557906153195989,-0.17710805292583437,0.12880664524989727,False,0.3867830011821468,0.38626475590819465,0.000518245273952167,485.0704497951253,483.2377139587271,1.8327358363981716,0.6906388099020414,1.1254448910287052,low_tail_q10__soil_clay_mean,soil_clay_mean,soil_texture,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,soil_texture:omitted_same_family_as_focal_or_moderator,0.9120464463460848,1.0,1.0,False
FIT_OK,191,-0.07383174210115716,0.23846258444377996,0.7572134041164544,-0.5443912557519495,0.3967277715496351,False,0.40977351780844307,0.40816173807197764,0.001611779736465424,465.32997068884004,463.8508391471587,1.4791315416813404,0.48536611112879063,3.382054022868855,interaction_with_mean_annual_precipitation__median_lai,median_lai,canopy_structure,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9124255220905446,1.0,1.0,False
FIT_OK,191,0.02014133194001728,0.0656266194768678,0.7592662268718867,-0.10935029443386386,0.14963295831389842,False,0.395862452924308,0.3955408731257962,0.000321579798511773,465.7794240990934,463.8810655222234,1.8983585768699527,0.7566171563103303,1.2615010463819736,low_tail_q10__p90_soil_moisture,p90_soil_moisture,baseline_soil_moisture,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.9135615566016999,1.0,1.0,False
FIT_OK,191,-0.022531960257738695,0.07519657347112985,0.7647949850062337,-0.1709066087485372,0.12584268823305977,False,0.4024405936136003,0.4020797706848831,0.0003608229287171971,463.6883188201591,461.80361510697077,1.884703713188344,0.7413330641694476,1.4070315178175885,high_tail_q90__median_precipitation,median_precipitation,precipitation,high_tail,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9188704710366866,1.0,1.0,False
FIT_OK,191,0.015587584646888496,0.05277362358492893,0.7680540009398944,-0.08854695605606874,0.11972212534984572,False,0.40784546303659797,0.40767410700650997,0.00017135603008799905,463.9528812089869,462.008144261288,1.9447369476989138,0.8197282627052973,1.4179413178461064,hinge_low_q10__sd_temperature,sd_temperature,temperature,hinge_low,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.9211742891974929,1.0,1.0,False
FIT_OK,191,0.026180918317730742,0.09048840905231137,0.7726626190688861,-0.1523735995549963,0.2047354361904578,False,0.41009303013925047,0.4097544718650131,0.00033855827423734386,463.2265470352368,461.3361339441542,1.8904130910826211,0.7482715943872578,2.024586418701657,hinge_high_q75__median_soil_moisture,median_soil_moisture,baseline_soil_moisture,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.9211742891974929,1.0,1.0,False
FIT_OK,161,0.06372650738210642,0.22076722716701916,0.7732433241710633,-0.3725124427018268,0.4999654574660397,False,0.4201300715840226,0.4186422726640703,0.0014877989199523212,393.1610223189572,391.57357838579867,1.5874439331585108,0.537320930472151,2.7295810533668083,interaction_with_mean_annual_precipitation__rooting_depth,rooting_depth,rooting,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9211742891974929,1.0,1.0,False
FIT_OK,161,0.06372650738210642,0.22076722716701916,0.7732433241710633,-0.3725124427018268,0.4999654574660397,False,0.4201300715840226,0.4186422726640703,0.0014877989199523212,393.1610223189572,391.57357838579867,1.5874439331585108,0.537320930472151,2.7295810533668083,interaction_with_mean_annual_precipitation__rooting_zone_storage_rooting_depth,rooting_zone_storage_rooting_depth,rooting,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9211742891974929,1.0,1.0,False
FIT_OK,161,0.06372650738210642,0.22076722716701916,0.7732433241710633,-0.3725124427018268,0.4999654574660397,False,0.4201300715840226,0.4186422726640703,0.0014877989199523212,393.1610223189572,391.57357838579867,1.5874439331585108,0.537320930472151,2.7295810533668083,interaction_with_mean_annual_precipitation__trait_rooting_depth,trait_rooting_depth,rooting,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9211742891974929,1.0,1.0,False
FIT_OK,191,-0.030320224593900193,0.10516005540246509,0.7734282306627795,-0.23781752846512152,0.17717707927732115,False,0.40720587040773304,0.4066220697437839,0.0005838006639491411,462.15907107598275,460.3470807915918,1.8119902843909585,0.673379121064456,1.574708759674264,high_tail_q90__p10_temperature,p10_temperature,temperature,high_tail,,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,temperature:omitted_same_family_as_focal_or_moderator,0.9211742891974929,1.0,1.0,False
FIT_OK,139,0.04182131711652322,0.14945596939243372,0.7800680343986331,-0.25392507469517644,0.33756770892822285,False,0.3631266019418602,0.3624375001399045,0.0006891018019556938,355.7502819758235,353.9005997124208,1.8496822634027126,0.7114821204000435,2.5381192740998264,hinge_high_q75__c4_fraction_raw,c4_fraction_raw,c4_photosynthetic_pathway,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9233428873369598,1.0,1.0,False
FIT_OK,139,0.04182131711652291,0.14945596939243364,0.7800680343986346,-0.25392507469517656,0.3375677089282224,False,0.3631266019418601,0.3624375001399045,0.0006891018019555828,355.7502819758235,353.9005997124208,1.8496822634027126,0.711482120400064,2.538119274099825,hinge_high_q75__c4_fraction,c4_fraction,c4_photosynthetic_pathway,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9233428873369598,1.0,1.0,False
FIT_OK,191,-0.06738047230536658,0.24499795778725234,0.7836145051058919,-0.5508362736870156,0.4160753290762824,False,0.40973420187186216,0.4076882312414837,0.0020459706303784797,465.34269308273434,464.00358973973727,1.3391033429970776,0.4319229546519118,2.219058270281304,interaction_with_mean_annual_precipitation__p90_lai,p90_lai,canopy_structure,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9233428873369598,1.0,1.0,False
FIT_OK,114,-0.01899266691997408,0.06911575646002584,0.7840241447513906,-0.15606746854603773,0.11808213470608955,False,0.23622601478456817,0.2359110430371728,0.00031497174739536504,314.79688202313116,312.8438846419139,1.9529973812172443,0.8371218515220678,1.1452500096155842,linear__p50,p50,hydraulic_trait,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9233428873369598,1.0,1.0,False
FIT_OK,114,-0.01899266691997408,0.06911575646002584,0.7840241447513906,-0.15606746854603773,0.11808213470608955,False,0.23622601478456817,0.2359110430371728,0.00031497174739536504,314.79688202313116,312.8438846419139,1.9529973812172443,0.8371218515220678,1.1452500096155842,linear__psi50,psi50,hydraulic_trait,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9233428873369598,1.0,1.0,False
FIT_OK,114,-0.01899266691997408,0.06911575646002584,0.7840241447513906,-0.15606746854603773,0.11808213470608955,False,0.23622601478456817,0.2359110430371728,0.00031497174739536504,314.79688202313116,312.8438846419139,1.9529973812172443,0.8371218515220678,1.1452500096155842,linear__trait_psi50,trait_psi50,hydraulic_trait,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9233428873369598,1.0,1.0,False
FIT_OK,114,-0.01899266691997408,0.06911575646002584,0.7840241447513906,-0.15606746854603773,0.11808213470608955,False,0.23622601478456817,0.2359110430371728,0.00031497174739536504,314.79688202313116,312.8438846419139,1.9529973812172443,0.8371218515220678,1.1452500096155842,linear__xylem_vulnerability_p50,xylem_vulnerability_p50,hydraulic_trait,linear,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9233428873369598,1.0,1.0,False
FIT_OK,191,0.019239290126278723,0.07015818442749619,0.7842243964137726,-0.11919900187679486,0.15767758212935232,False,0.4068342430802573,0.4066220704131991,0.00021217266705819693,464.27877296923964,462.3470805761165,1.9316923931231145,0.7999842251693551,1.744571012352064,high_tail_q75__sd_lai,sd_lai,canopy_structure,high_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9233428873369598,1.0,1.0,False
FIT_OK,191,0.0166643289613854,0.061949717515024635,0.7882395642945184,-0.10557676311983638,0.1389054210426072,False,0.4068545463081181,0.4066220704131991,0.00023247589491903753,464.27223519654206,462.3470805761165,1.9251546204255305,0.790843454750329,1.1945318452474853,interaction_with_mean_annual_precipitation__soil_texture_pc1,soil_texture_pc1,soil_texture,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;soil_texture:omitted_same_family_as_focal_or_moderator,0.9239130154489845,1.0,1.0,False
FIT_OK,191,-0.01656940283209315,0.06194812767418499,0.7894118298716025,-0.13880735779036638,0.1056685521261801,False,0.4067861709486935,0.4065563907903268,0.0002297801583667214,464.29425161914617,462.36822075190764,1.9260308672385236,0.7920431273018718,1.1948164374320078,interaction_with_mean_annual_precipitation__soil_texture_fine_index,soil_texture_fine_index,soil_texture,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;soil_texture:omitted_same_family_as_focal_or_moderator,0.9239130154489845,1.0,1.0,False
FIT_OK,191,0.01646898850922001,0.06199606389166496,0.7908160823060727,-0.10586355567092615,0.13880153268936618,False,0.4068446038054139,0.4066176595347478,0.00022694427066605183,464.2754367756639,462.34850037050205,1.9269364051618254,0.7932909145443705,1.1951285737278,interaction_with_mean_annual_precipitation__soil_sand,soil_sand,soil_texture,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;soil_texture:omitted_same_family_as_focal_or_moderator,0.9239130154489845,1.0,1.0,False
FIT_OK,191,0.01646898850922001,0.06199606389166496,0.7908160823060727,-0.10586355567092615,0.13880153268936618,False,0.4068446038054139,0.4066176595347478,0.00022694427066605183,464.2754367756639,462.34850037050205,1.9269364051618254,0.7932909145443705,1.1951285737278,interaction_with_mean_annual_precipitation__soil_sand_mean,soil_sand_mean,soil_texture,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator;soil_texture:omitted_same_family_as_focal_or_moderator,0.9239130154489845,1.0,1.0,False
FIT_OK,191,0.03320231244991974,0.1255259025851545,0.79169292052782,-0.21448926762498333,0.2808938925248228,False,0.40748725480903425,0.4072029886787274,0.0002842661303068539,464.0683866755097,462.15999957522854,1.9083871002811748,0.7691985523613977,3.8780334147862643,quadratic__median_precipitation,median_precipitation,precipitation,quadratic,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9239130154489845,1.0,1.0,False
FIT_OK,191,0.03525607670492271,0.13382906324379054,0.7925136213014131,-0.22882954099996344,0.29934169440980885,False,0.41221830040045604,0.411850664560494,0.00036763583996202165,464.5371847766579,462.6566109090214,1.8805738676364854,0.7383177305131824,3.3810385427919614,hinge_high_q75__sd_lai,sd_lai,canopy_structure,hinge_high,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9239130154489845,1.0,1.0,False
FIT_OK,191,-0.02080531933136038,0.07899665228835849,0.7925669367035031,-0.17668394854621466,0.13507330988349392,False,0.3893573761594754,0.38905996197272974,0.00029741418674567033,469.8250313095807,467.91803543048724,1.906995879093472,0.7675027807458291,1.4554158199927174,interaction_with_mean_soil_moisture__p10_vpd,p10_vpd,baseline_vpd,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;lat;lon,baseline_vpd:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.9239130154489845,1.0,1.0,False
FIT_OK,139,0.025318475184610376,0.10169243225827651,0.8037853390824925,-0.17591249629951383,0.2265494466687346,False,0.3629044328880977,0.3624375001399045,0.00046693274819320507,355.79876274675325,353.9005997124208,1.8981630343324696,0.760797704531988,1.3728426377330851,quadratic__c4_fraction,c4_fraction,c4_photosynthetic_pathway,quadratic,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9343436921820512,1.0,1.0,False
FIT_OK,139,0.025318475184610223,0.10169243225827644,0.8037853390824936,-0.17591249629951386,0.2265494466687343,False,0.3629044328880977,0.3624375001399045,0.00046693274819320507,355.79876274675325,353.9005997124208,1.8981630343324696,0.760797704531988,1.3728426377330851,quadratic__c4_fraction_raw,c4_fraction_raw,c4_photosynthetic_pathway,quadratic,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9343436921820512,1.0,1.0,False
FIT_OK,191,-0.15941891473292294,0.6740577893888691,0.8133087392794449,-1.4894905212865075,1.1706526918206615,False,0.4236829936419907,0.4116037571072805,0.012079236534710214,458.774914103466,460.7367766503655,-1.9618625468995106,0.05365650570079009,2.1039732355263983,interaction_with_aridity__sd_precipitation,sd_precipitation,precipitation,interaction,aridity,mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,aridity:omitted_same_family_as_focal_or_moderator;precipitation:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,161,0.019341691015677134,0.08435723448345214,0.8189632892421812,-0.14734931595704143,0.18603269798839567,False,0.4189262968301185,0.4186422726640704,0.00028402416604811354,393.49490210357897,391.57357838579867,1.9213237177802966,0.7876334018392224,1.3171450040707253,interaction_with_mean_soil_moisture__rooting_depth,rooting_depth,rooting,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,161,0.019341691015677134,0.08435723448345214,0.8189632892421812,-0.14734931595704143,0.18603269798839567,False,0.4189262968301185,0.4186422726640704,0.00028402416604811354,393.49490210357897,391.57357838579867,1.9213237177802966,0.7876334018392224,1.3171450040707253,interaction_with_mean_soil_moisture__rooting_zone_storage_rooting_depth,rooting_zone_storage_rooting_depth,rooting,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,161,0.019341691015677134,0.08435723448345214,0.8189632892421812,-0.14734931595704143,0.18603269798839567,False,0.4189262968301185,0.4186422726640704,0.00028402416604811354,393.49490210357897,391.57357838579867,1.9213237177802966,0.7876334018392224,1.3171450040707253,interaction_with_mean_soil_moisture__trait_rooting_depth,trait_rooting_depth,rooting,interaction,mean_soil_moisture,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,191,0.015146377728283276,0.06700598422541165,0.8214227735511671,-0.11707189567554474,0.1473646511321113,False,0.40770976213690646,0.40750700654825245,0.00020275558865401333,463.9966466466086,462.06201947901775,1.934627167590861,0.8042389283463117,1.1314744013267488,interaction_with_mean_soil_moisture__p10_temperature,p10_temperature,temperature,interaction,mean_soil_moisture,aridity;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;lat;lon,temperature:omitted_same_family_as_focal_or_moderator;baseline_soil_moisture:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,191,-0.017250490070176618,0.07668926825600639,0.8222810472185963,-0.16857611799173064,0.1340751378513774,False,0.4068350231580047,0.4066220704131991,0.00021295274480559456,464.2785217832162,462.3470805761165,1.931441207099681,0.799624622154673,1.3973964408539732,low_tail_q25__sd_lai,sd_lai,canopy_structure,low_tail,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9408907080027397,1.0,1.0,False
FIT_OK,114,-0.014972452764108033,0.067165431353412,0.8240443257943819,-0.1481947673929313,0.11824986186471524,False,0.23641137600705142,0.23622601478456828,0.00018536122248313802,316.7692118689197,314.79688202313116,1.972329845788522,0.875276358020254,1.2093917960301437,interaction_with_mean_annual_precipitation__p50,p50,hydraulic_trait,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,114,-0.014972452764108033,0.067165431353412,0.8240443257943819,-0.1481947673929313,0.11824986186471524,False,0.23641137600705142,0.23622601478456828,0.00018536122248313802,316.7692118689197,314.79688202313116,1.972329845788522,0.875276358020254,1.2093917960301437,interaction_with_mean_annual_precipitation__psi50,psi50,hydraulic_trait,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,114,-0.014972452764108033,0.067165431353412,0.8240443257943819,-0.1481947673929313,0.11824986186471524,False,0.23641137600705142,0.23622601478456828,0.00018536122248313802,316.7692118689197,314.79688202313116,1.972329845788522,0.875276358020254,1.2093917960301437,interaction_with_mean_annual_precipitation__trait_psi50,trait_psi50,hydraulic_trait,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,114,-0.014972452764108033,0.067165431353412,0.8240443257943819,-0.1481947673929313,0.11824986186471524,False,0.23641137600705142,0.23622601478456828,0.00018536122248313802,316.7692118689197,314.79688202313116,1.972329845788522,0.875276358020254,1.2093917960301437,interaction_with_mean_annual_precipitation__xylem_vulnerability_p50,xylem_vulnerability_p50,hydraulic_trait,interaction,mean_annual_precipitation,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,191,-0.01900113537692539,0.08542799479786993,0.8242355318634863,-0.18756398490987847,0.1495617141560277,False,0.40236633480209527,0.4020797706848831,0.00028656411721217356,463.7120529487328,461.80361510697077,1.9084378417620087,0.7686371089806362,1.2599035396497626,high_tail_q90__p10_precipitation,p10_precipitation,precipitation,high_tail,,aridity;mean_annual_temperature;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,precipitation:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,191,-0.019128719921217997,0.08665674377735909,0.8255454727024246,-0.190128943296089,0.151871503453653,False,0.41208925119300144,0.411850664560494,0.0002385866325074204,464.5791147877866,462.6566109090214,1.9225038787651556,0.7878386238910217,1.53364805889956,hinge_low_q25__sd_lai,sd_lai,canopy_structure,hinge_low,,aridity;mean_annual_temperature;mean_annual_precipitation;soil_texture_pc1;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,,0.9408907080027397,1.0,1.0,False
FIT_OK,191,0.0187788110208313,0.08530634502140778,0.8260164058335328,-0.14955029837898642,0.187107920420649,False,0.37518716746924174,0.3749370723266009,0.0002500951426408493,474.2066195533983,472.2830562271908,1.9235633262074998,0.7886838799930181,1.4100383543329578,interaction_with_aridity__soil_clay,soil_clay,soil_texture,interaction,aridity,mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,aridity:omitted_same_family_as_focal_or_moderator;soil_texture:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
FIT_OK,191,0.0187788110208313,0.08530634502140778,0.8260164058335328,-0.14955029837898642,0.187107920420649,False,0.37518716746924174,0.3749370723266009,0.0002500951426408493,474.2066195533983,472.2830562271908,1.9235633262074998,0.7886838799930181,1.4100383543329578,interaction_with_aridity__soil_clay_mean,soil_clay_mean,soil_texture,interaction,aridity,mean_annual_temperature;mean_annual_precipitation;growing_season_mean_lai;mean_vpd;mean_soil_moisture;lat;lon,aridity:omitted_same_family_as_focal_or_moderator;soil_texture:omitted_same_family_as_focal_or_moderator,0.9408907080027397,1.0,1.0,False
